round_epochs,val_loss,val_acc,loss,acc,activation,emb_output_dims,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shape,weight_regulizer
5,5.993135029845203e-08,1.0,1.3635356702397262e-07,1.0,relu,None,5,32,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,1.2525152955061117e-07,1.0,2.4314853411522616e-07,1.0,relu,None,5,32,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.0006352571635789266,1.0,0.0011148430257444896,1.0,relu,None,5,32,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,3.542507156179043e-08,1.0,7.571603880426895e-08,1.0,relu,None,5,32,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,1.0093416878576573e-07,1.0,2.2460442532004398e-07,1.0,relu,None,5,32,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,9.27329844758751e-08,1.0,2.0649570505442503e-07,1.0,relu,None,5,32,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,2.441119540514128e-07,1.0,2.9390841316840193e-07,1.0,relu,None,5,32,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,7.825729883625505e-08,1.0,1.7059682785664413e-07,1.0,relu,None,5,32,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,1.2660229477853246e-06,1.0,2.6855161085600615e-06,1.0,relu,None,5,64,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,1.208862192879219e-06,1.0,2.565791507150557e-06,1.0,relu,None,5,64,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,1.223377506802434e-06,1.0,2.5975514982527516e-06,1.0,relu,None,5,64,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,1.2508016496068111e-06,1.0,2.6786777089034618e-06,1.0,relu,None,5,64,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,1.1693074834465273e-06,1.0,2.4920610144137066e-06,1.0,relu,None,5,64,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,1.354656685669287e-06,1.0,2.87127825772722e-06,1.0,relu,None,5,64,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,1.3328117373852493e-06,1.0,2.784422734585765e-06,1.0,relu,None,5,64,0,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,1.3702087369782737e-06,1.0,2.9337315978653946e-06,1.0,relu,None,5,64,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,1.4503249853918754e-06,1.0,3.018055031292651e-06,1.0,relu,None,5,64,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,1.4134856442781556e-06,1.0,2.970694490104778e-06,1.0,relu,None,5,64,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,1.4571944835968983e-07,1.0,3.2971471932683584e-07,1.0,relu,None,5,64,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,2.5153193099709605e-07,1.0,5.479448825027831e-07,1.0,relu,None,5,64,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,1.1799127397273193e-07,1.0,2.6020932787489876e-07,1.0,relu,None,5,64,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,3.3142546039592924e-07,1.0,6.357384293226491e-07,1.0,relu,None,5,64,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,1.6508875510863398e-07,1.0,3.6187097485828275e-07,1.0,relu,None,5,64,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,2.3893440078726404e-07,1.0,5.053192788564409e-07,1.0,relu,None,5,64,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,1.4170748260532877e-07,1.0,3.0631473567958625e-07,1.0,relu,None,5,64,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
